name,source,target,length,free_flow_speed,jam_density,merge_priority
E2652,10079431085,10079431086,21.403,7.0,0.16,1
E2653,10079431086,10079431091,31.831,9.0,0.16,1
E2654,10079431086,427593114,44.025,9.0,0.16,1
E2655,10079431086,10079431087,58.984,7.0,0.16,1
E2656,10079431086,10079431085,21.403,7.0,0.16,1
E2657,10079431087,10079431086,58.984,7.0,0.16,1
E2658,10079431088,427593119,19.149,7.0,0.16,1
E2659,10079431088,427593125,17.848,7.0,0.16,1
E2660,10079431088,10079431089,32.158,7.0,0.16,1
E2661,10079431089,10079431088,32.158,7.0,0.16,1
E2662,10079431090,10079431091,73.592,7.0,0.16,1
E2663,10079431091,10079431093,33.383,9.0,0.16,1
E2664,10079431091,10079431086,31.831,9.0,0.16,1
E2665,10079431091,10079431092,79.338,7.0,0.16,1
E2666,10079431091,10079431090,73.592,7.0,0.16,1
E2667,10079431092,10079431091,79.338,7.0,0.16,1
E2668,10079431092,427593125,75.054,7.0,0.16,1
E2669,10079431092,427593124,127.93100000000001,7.0,0.16,1
E2670,10079431093,10079431091,33.383,9.0,0.16,1
E2671,10079431093,10079431094,48.247,7.0,0.16,1
E2672,10079431093,10079431098,38.458,9.0,0.16,1
E2673,10079431094,10079431093,48.247,7.0,0.16,1
E2674,10079431097,1289821760,55.287,7.0,0.16,1
E2675,10079431097,10079431098,77.973,7.0,0.16,1
E2676,10079431097,1289821767,81.97800000000001,7.0,0.16,1
E2677,10079431098,10079431097,77.973,7.0,0.16,1
E2678,10079431098,426962428,55.918000000000006,9.0,0.16,1
E2679,10079431098,10079431093,38.458,9.0,0.16,1
E2680,10079431132,576100603,14.949,9.0,0.16,1
E2681,10079431132,10079431133,59.843,7.0,0.16,1
E2682,10079431132,427593100,111.69800000000001,9.0,0.16,1
E2683,10079431133,10079431132,59.843,7.0,0.16,1
E2684,10079431137,613008762,7.918,7.0,0.16,1
E2685,10079431137,613008658,52.143,7.0,0.16,1
E2686,10079431137,10079431138,57.36,7.0,0.16,1
E2687,10079431138,10079431137,57.36,7.0,0.16,1
E2688,10079431139,576100603,58.127,7.0,0.16,1
E2689,10079431139,10079431140,45.151,7.0,0.16,1
E2690,10079431139,576099520,95.112,7.0,0.16,1
E2691,10079431140,10079431139,45.151,7.0,0.16,1
E2692,10094600861,10094600862,42.845,5.0,0.16,1
E2693,10094600862,10094600861,42.845,5.0,0.16,1
E2694,10094600862,427593101,84.533,4.0,0.16,1
E2695,10094600862,427593308,60.102000000000004,4.0,0.16,1
E2696,10094600865,10094600866,38.381,5.0,0.16,1
E2697,10094600866,10094600865,38.381,5.0,0.16,1
E2698,10094600866,460976063,64.961,7.0,0.16,1
E2699,10094600866,460976059,37.576,7.0,0.16,1
E2700,10107816454,456033211,49.201,7.0,0.16,1
E2701,10113509708,456029907,89.833,7.0,0.16,1
E2702,10113509708,456036140,60.429,7.0,0.16,1
E2703,10156958852,10063081051,49.462,7.0,0.16,1
E2704,10172737314,1290203356,36.67,7.0,0.16,1
E2705,10542465404,10063059461,40.996,7.0,0.16,1
E2706,10572417842,427593144,6.282,4.0,0.16,1
E2707,10572417842,427593141,34.142,4.0,0.16,1
E2708,10572417842,9190087418,103.315,7.0,0.16,1
E2709,10850753028,460976151,20.359,9.0,0.16,1
E2710,10850753028,10850753031,91.618,9.0,0.16,1
E2711,10850753029,295734675,11.853,9.0,0.16,1
E2712,10850753029,251361754,34.501000000000005,9.0,0.16,1
E2713,10850753031,251361755,89.134,12.0,0.16,1
E2714,10850753031,10850753029,34.535,9.0,0.16,1
E2715,10861951569,10861951570,65.467,5.0,0.16,1
E2716,10861951570,447079473,63.93,4.0,0.16,1
E2717,10861951570,10861951569,65.467,5.0,0.16,1
E2718,10861951570,10060540198,22.953000000000003,4.0,0.16,1
E2719,10934276527,461754797,17.15,4.0,0.16,1
E2720,10934276527,461754780,5.816,4.0,0.16,1
E2721,10934276527,10997162416,52.613,7.0,0.16,1
E2722,10934276532,456033202,35.201,7.0,0.16,1
E2723,10934276533,456033187,41.118,7.0,0.16,1
E2724,10994609235,295735337,60.732,12.0,0.16,1
E2725,10994609235,10994609236,56.676,5.0,0.16,1
E2726,10994609236,10994609235,56.676,5.0,0.16,1
E2727,10997162416,10063081050,33.876,7.0,0.16,1
E2728,10997162416,10063081049,19.616,7.0,0.16,1
E2729,10997162416,10934276527,52.613,7.0,0.16,1
E2730,10997162418,461754756,26.933,7.0,0.16,1
E2731,10997162418,461754635,27.347,7.0,0.16,1
E2732,10997162418,10997162419,41.365,7.0,0.16,1
E2733,10997162419,461754905,27.112,7.0,0.16,1
E2734,10997162419,10063081067,48.906,7.0,0.16,1
E2735,10997162419,10997162418,41.365,7.0,0.16,1
E2736,11006956795,10063059347,7.218,7.0,0.16,1
E2737,11006956795,427593065,58.678,7.0,0.16,1
E2738,11006956795,11006956800,111.61099999999999,7.0,0.16,1
E2739,11006956800,10063059340,2.714,7.0,0.16,1
E2740,11006956800,10063059349,60.788,7.0,0.16,1
E2741,11006956800,11006956795,111.61100000000002,7.0,0.16,1
E2742,11006961038,10063059341,34.984,7.0,0.16,1
E2743,11006982242,426962406,122.305,7.0,0.16,1
E2744,11006982242,10063059347,9.631,7.0,0.16,1
E2745,11006982242,9190087428,151.638,5.0,0.16,1
E2746,11010159796,1290203325,3.75,4.0,0.16,1
E2747,11010159796,10063093180,20.243,4.0,0.16,1
E2748,11010159796,11010159798,104.185,7.0,0.16,1
E2749,11010159798,11010159796,104.185,7.0,0.16,1
E2750,11145789231,11156027955,8.718,12.0,0.16,1
E2751,11145789231,3919859765,217.31100000000004,12.0,0.16,1
E2752,11156027955,427531036,5.872,12.0,0.16,1
E2753,11156027955,426962389,198.673,12.0,0.16,1
E2754,11158493214,11158493215,115.868,7.0,0.16,1
E2755,11158493215,456033174,26.817999999999998,4.0,0.16,1
E2756,11158493215,461754889,58.175,4.0,0.16,1
E2757,11158493215,11158493214,115.868,7.0,0.16,1
E2758,11158500186,456033151,118.369,7.0,0.16,1
E2759,11195725591,10063437001,115.316,7.0,0.16,1
E2760,11195846217,10063657547,54.101,7.0,0.16,1
E2761,11209626937,447079473,159.803,9.0,0.16,1
E2762,11209626937,650617133,88.993,7.0,0.16,1
E2763,11304834587,427593399,33.525,4.0,0.16,1
E2764,11304834587,1578117098,1.951,4.0,0.16,1
E2765,11304834587,1578117095,107.816,5.0,0.16,1
E2766,11393402561,3527916470,53.166,7.0,0.16,1
E2767,11393403836,580250771,101.769,7.0,0.16,1
E2768,11393419595,460976023,70.376,7.0,0.16,1
E2769,11393433712,427593261,29.285,7.0,0.16,1
E2770,11393433712,6887682079,18.907,7.0,0.16,1
E2771,11393433712,10063101927,73.349,7.0,0.16,1
E2772,11393459270,10028878532,70.524,7.0,0.16,1
E2773,11393475298,427593180,53.283,7.0,0.16,1
E2774,11393794847,9190087418,100.456,7.0,0.16,1
E2775,11393834515,10063063243,18.976,7.0,0.16,1
E2776,11393834515,427593173,47.741,7.0,0.16,1
E2777,11393834515,426962426,100.452,5.0,0.16,1
E2778,11393941774,1290125222,59.588,7.0,0.16,1
E2779,11393941774,11393941775,3.91,9.0,0.16,1
E2780,11393941774,427593100,108.21,9.0,0.16,1
E2781,11393941775,1290125203,48.403,7.0,0.16,1
E2782,11393941775,295747255,111.11,9.0,0.16,1
E2783,11393941775,11393941774,3.91,9.0,0.16,1
E2784,11394013174,427593230,24.431,7.0,0.16,1
E2785,11394013174,427593227,3.273,7.0,0.16,1
E2786,11394013174,427593314,66.354,7.0,0.16,1
E2787,11394021803,461755137,33.585,7.0,0.16,1
E2788,11394021803,11394021805,13.289,7.0,0.16,1
E2789,11394021803,456036797,30.079,7.0,0.16,1
E2790,11394021804,461755134,36.836,7.0,0.16,1
E2791,11394021805,11394021803,13.289,7.0,0.16,1
E2792,11394023967,461754793,20.102,7.0,0.16,1
E2793,11395353808,11395353813,26.759,5.0,0.16,1
E2794,11395353808,456036822,49.421,5.0,0.16,1
E2795,11395353808,456033140,80.83699999999999,5.0,0.16,1
E2796,11395353813,11395353808,26.759,5.0,0.16,1
E2797,11395353813,11395368450,10.121,7.0,0.16,1
E2798,11395353813,461754911,69.17699999999999,7.0,0.16,1
E2799,11395368450,11395353813,10.121,7.0,0.16,1
E2800,11395368450,11395368451,13.47,7.0,0.16,1
E2801,11395368450,10063059457,37.827999999999996,7.0,0.16,1
E2802,11395368451,11395368450,13.47,7.0,0.16,1
